audio_path,Inference_result
st_set3_collectorgs238_speakergs3985_86_6.wav,냥물늘추당헛양주렇작에옇프르할문맛늘야마는당동제동벨양벨양작놀미늘누제깐워깐트워대디뻔작위딴디비워위예늘기영당그기물늘물당돌작나걸냥꺼러냥작실은눌작할키야때있상못미겠물꺼물실인저단시집디영디그디차더위킬걸똑늘차에관리상똑작트똑키걸념낭도정밥캐
st_set3_collectorgs238_speakergs3985_87_8.wav,냥물르물양줄야될프될강될지방지턱차시킬따빼프호마맛받줄문겠른제마는들에작은시음엮주야딘시레런저레아상비장할돌냥패쓰패작렇작짐작부념예냥부물실상관누할짐떠비랑터록문방상물밥안런키예근안꺼야짱말양나작될문야걸비새지냥디그런그지터맏그소키예상늘뭐셔할상오향큰럴키딸늘터집는몰레에문줄문쭉지쭉쓰몰맨런영잔키못렇해뭐맞
st_set3_collectorgs238_speakergs3985_88_7.wav,늘누초온에온에냉그걸빨래늘때에런돌상돌상머마관따상패작런키고돌마작양계작계프록추키미냥물는양몰를지레영디중날냉냥마그있럼소겠키늘집덷겁랑주터줄주지뿌펜무터펜슨짠오늘바캐놀줄짐문펜린비터듣터념근상물따터엣의상그작할몰를그엣상양제양을양상될랜렇될랜요엣소냉태냉
st_set3_collectorgs238_speakergs3985_89_8.wav,예냥디콤작야실지키냉시마품 물록문줄답문뿌디인지오늘바당 정그런줄소시맘고냥디둔레프렇작문래머프작는모정실마오념래장위호똑늘차을향한놨비마상러근늘장작을 문저더양도작돌쓰프날늘씀당씀줄른당강속당지돌빨냉출마내우차간당정늘밥꽁은키냥디떼합과영오도태양
st_set3_collectorgs238_speakergs3985_8_8.wav,냥늘쳐는야줄냥향당놀디런상디야더주머주마는작싣당핸작무주늘마반양방냥물는놀맛누할꽁상품냉쓰작록문짐물늘물거당날낭물생줄키줄누제있실양그러래디차태몰실랍울냥가마양끼레는에몇는돌줄비통늘쌍몰작할걸상야디놨잡계문씩디몰제싣게싣소예걸렸래장늘씨떼뭐런영비오도나태양
st_set3_collectorgs238_speakergs3985_90_8.wav,냥누냥당레야딸그당다비돌빨마냉스마작런은걸돌그프누장추헛일줄저냥나당영제그입지옇무걸돌장야런상할상냥나추더나번프늘밥냉런키미댄야제저런실온지너랜계장늘장제마따줄냉근작은념러낭느밥놀꺼냉꺼시식고근레몇시뭐짱푸실렌은할답굿냥쌍나랫실옇과돌늘품꺼더작상놀상날냉품어짜할상키상누엣깐있그처렇있짐랜있념끓나끓
st_set3_collectorgs238_speakergs3985_91_8.wav,냥물빼문주빼될메않옇방청디스타실키프고마줄안뻔은쪽말원몇바는더차걸책누받같갈은줄프작음키주누때는물런실키늘차글문한상냥추마일큰러풀교래디태포작런트똑트똑칸똑굿걸냥늘해꺼생상마상강은히걸고래늘시바정몰씁돌베상프장쌍댕냉헛똑떠똑상제양오별물레미별냥양뭐몰잡몰건짠영엣렇냉나밥영
st_set3_collectorgs238_speakergs3985_92_7.wav,냥물당 줄양에양이맛시써죠맛고늘시딛몰안무방키디해몰따실모줄고마레주냉작은식걸물쓰내끌무마그소근낭늘태더트를위걸주장차작칸답양딴양작지프무는키교그쫌랬떼생상우무머모온과큰상똑원물당냉몰트고근꺼둔도그소추고늘그혼쌍그죽싣상머칠놨김자쓸물나물
st_set3_collectorgs238_speakergs3985_93_7.wav,냥누말는 양른양놀에돌은써맛록냥마건불안키디냥나차는정싣그래디중비요비날근늘을작을리랐고낭깨말는동상그붙너갖월양태피트랑랍맛댄고물꺼양러방냥디납작지키지야몇꺼물실워끼른꺼당몰더작런돌디베꺼어소스댄미렇누늘꺼을과끼냉레계은키계냥나놀건빼중빨랜스작은식상빨똑늘장음받키냉나차냉작트똑맨걸오렇장나냉
st_set3_collectorgs238_speakergs3985_94_7.wav,늘누초관줄관마문낭문러돌키디시맏납실줄프호무추칠과끌교냥야는야레양계레뱀은뱀봤블방빔냥나작난은랍키맛상늘나어쳐은실쳐과봤념미물랬과양당월납당기지늘몰런몰랍런별그납그키멩키냥댄상냥꺼물영방께꺼영돌프작렇리누나작봔스소키념상르없양할겠상물추밥양워문워낭장제양될래렸냉메있울기소기나깐
st_set3_collectorgs238_speakergs3985_95_7.wav,늘누당문프끔마정는모에문상프짜누메바음고물당마될해합돌로늘지강냉누메마는록냉돌보못미누물는작양푼따었음냥마멍양멍오마에레에은걸짐예낭몇태작위를랍프날상냥늘나차작따줄주문추시마작돌디늘정제쌍런돌작돌키늘마오작저깐저깐문월작위무었빨늘물차그캐선거런거저상누태텀양태위걸몰작걸합걸지늘디나밥랏
st_set3_collectorgs238_speakergs3985_96_6.wav,냥는작 온 에 양벨디장작에작밥답밥냉른냉는에돌상렇돌프늘냉어작날리밥집는씁그줄누작맛키댄야말인실양작실댄지정주실몰실돌낭장밥떼를렇깔걸답상장밥맛될상줄상썬작납런키상마꺼몬생상관꺼놀은렌앗은소은풀생문빨단세물세몰위지늘정운
st_set3_collectorgs238_speakergs3985_97_8.wav,냥늘말떼에줄지프디그받소똑토문우누우당양념딸장당답빨장더마야될걸될제될터위그바일위무그무미원물울근물따떡께은디제켄를트줄걸낭물시맛따줄고냥양는양위푼그났물당상할븐맛걸늘야있영상세며잔인상엣저세엣제답랜렇랜늘메합날상냉냥품몰상몰랑상괴렇젼겐엣나태를
st_set3_collectorgs238_speakergs3985_98_8.wav,냥누품관 양관양작렇줄럭댕얼문키밥시까에레에작은굿뿌냥느몰둔나들그옇원추양큰물원물차물워작트소얼걸맹주디늘물떼달뿌걸그야때글 코띠강는줄받밥작자키날키르차품키누나당실쳐돈물잡양과문무미었물랬콤물따실키댄저세까레디냥작은써쓰은뿌날짠펜늘시돌오차은물상물마거워트위걸렸짜염마갱
st_set3_collectorgs238_speakergs3985_99_7.wav,냥물르물런생에레록은짐프떼키냥납품는작런실키실마실른실문청갖원늘제당양상런꺼베랜은소베추청고모늘태당안당안당위방물늘올온위상놨온따레은오임고냥디태싣에야옇프냥늘시농고방고상디는상게비냥꺼원은원조밥작밥납런밥걸냥로마물따떼긴스긴문우문키상디장디떼교중야렸렇양멘밥양
st_set3_collectorgs238_speakergs3985_9_5.wav,냥늘해는작 온양될작에프늘마큰마큰록은큰은맛키지른냥해쌍런해빼마놀돌관록소똑키미누작더양짐계둔부댄냥늘장바씁디납맛펜주위닌위미살늘살쌍당레야고장마관레럼할맛걸맛답문쓸영있될떼소될렸낭디제정런영오재나태양
st_set3_collectorgs238_speakergs4113_0_7.wav,월물말물양방양당둔답럿냥빠당방양꺼월될몰로베할게빨벨늘딘터댕울에늘달꺼집로자그뭐는뭐떠양냉꺼작할머빨니늘니꺼터작스작키냉마몰속문멈계몰영몰을킬한근렸근렇늘팔릴을몰런를답별망해턴몰런빼오안땡오봤원냉씹당깐동잉딴들영당영붙원세원디씨몰무세꺼스저레거조버떠잡풀위풀랜될울랜쫌쯤꺼물정냉거배오나태마
st_set3_collectorgs238_speakergs4113_101_6.wav,냥늘누꺼쳐 빼따중줄냉마냉답날키늘디시롬그냉러냉깨꺼원어런할문상냥장댕거댕양머돌해할영념우장양장냥위냥작밥예래냥잔꺼콤주런실터인저세될렇냥쫌차런상줄냥마될잡양씩씀될냥요런퍼예미상냥꺼데레없빈몰날지몰냥몰따줄문펜밥디꼭턴꽁맹렸호제물
st_set3_collectorgs238_speakergs4113_102_5.wav,늘르물양온양들큰할작에방어맛키걸늘당식들념른양나는베워방근래누장세대록지걸별몰는그돌소무냥썬꺼중런상방비냥마댕거상당해실랜고프쫌는꺼콤줄마바얹따줄할라씀키별냥쌍말화정디줄문줄지뿌냥랜영인영걸똑세몰잡과젼못렇도품짓너
st_set3_collectorgs238_speakergs4113_103_7.wav,미물당양당양잡냉붙벨누늘몇시몰러지끔해시는런을냉봤미냥바몰놀줄걸엮늘진록은방냥해바몰빼몰런소댄렸저누꺼레냥디꺼온동는빨동할날냉마내떠걸냉랏작은맛미장늘작짱떡거오야태작따실지답시해시따끓지꺼품는런받인저짐디펜당따똑키용댄상냥박꺼과오별디똑당스거답우디늘양위세호입위뿌렇늘나정런
st_set3_collectorgs238_speakergs4113_104_6.wav,물꺼 온 주레양답프마일은싣그걸늘랏시날미근장누시바당주영답무걸프물장양과실따실납당맛따은할랑엮망누해나영과렇비터렇키댄냥스몰실양방랜르른뿌그몰그옷상낭랜르겄상러나갈뜰노란상방냥몇디밥받따건날키날나집른동건상누냉건문쓸걸었죽불부문물릴애빨냉밥물싣씀라들걸들똑양냥세언작념렇엣태운
st_set3_collectorgs238_speakergs4113_105_7.wav,늘터몰작른빼실줄키쪼집몰동너과디별누해더맛은문은위늘쌍레문레옷빔양랜미원물실당될미래양태을몰글걸똑냥세당싣말았지냥월숭몰납랍무미냥차갈저당진비늘진터당상마러념미근장태는합몰상럼야작합댄냥린시꺼잉방냥콤싣방장작당지방냥점바있따있씀답디나영를코똑잔품물상냥스슨할럼답문월씀있걸머나머소오원랜잡물상소나머
st_set3_collectorgs238_speakergs4113_106_5.wav,냥늘꺼작레야프양음비디린바영답상죽영비장큰니댕큰디밥납내런예키미근냥누태말약들실빼실오해약놀동놀며누안봔양봤쓸냥니따동디주할걸댄오디애걸냥세밤영오돌그돌디스작놀레랫작고미예레느세모따서뿌빨냥당뜩끌문무마머원놨물묵오낭누냉꽁작합념오합물마물
st_set3_collectorgs238_speakergs4113_107_6.wav,늘물초따줄주갖따깐놀냉시오방늘누씨시나동영누할댕큰걸큰맛걸별나얹그별꺼양상영납댕랜념미상댕겄댕맛납큰당위념울늘당식상몇시당답러답무맛늘리꺼상주문당식걸놨그늘장나당상양요래린는 상냥꺼냥짐레은레런상디터지냥꺼시기시차영위디냉진짜어런줄쓰문짓펜렸무머키찌엣오나스운
st_set3_collectorgs238_speakergs4113_108_6.wav,무물디꺼 주계동방짐할줄프머추클주추마귿걸놨늘마양러갖포누진납몰피런더런물무주근주늘야달주뻔작실옇빌답걸냥장바헛빨따제당레은븐래냥해시는동런돌마싣할줄상침냥장작밥댕상냥작일미조상냥물밥양레상영밥나마은날망쌍세때싣런도렇도돌끄지냥쌍날몰상렇죽레죽렇랜프머댕어거걸똑그오랜원냉메언념소나물록
st_set3_collectorgs238_speakergs4113_109_6.wav,냥물온까주큰향더대달늘시이시날프해추바몰고과봤상끔꺼른할워냥주는동떠래떠베빌놀늘베울답조빈마린마할문방낭냥디태맛몰실빨예댕물나태나영식를럼를과상냥물안울봤방냥마놀런돌빨마빨주머밥주걸안마걸꽈제돌작러그빠돌냥꺼몬레른듣할문베문키우머양잡작양글위될래망몰꽁영렸렇디쎄밥딴
st_set3_collectorgs238_speakergs4113_10_5.wav,냥물양주양놀를런베줄원프마관랑마답낭장씨납렵랍렵랍양콤양줄러렸별린시당안당방푼방냥주바당될죽당비그비빌미상래냥마꺼마레주울주께냥레태달문냥달뻔계작삭걸딴머빌념미장마양일양할양문예양계시작시위빨똑장콤당줄지무시뭐딸약디건작뭐채지디마
st_set3_collectorgs238_speakergs4113_11_5.wav,늘누집는음에쳐줄양쩌약양문머큰문방디쌍려그랜물제물양을물냥렇제디그지디바영를물깔돌상세꺼마받른렵눌랏은랐식무근미근살린꺼방꺼초은타강놀몰소날지꺼결런과줄호냥짐약는디지줄디바마는싣머봤물꺼물은짐조냥세떼될얹터영예렸걸렇엣물
st_set3_collectorgs238_speakergs4113_12_6.wav,물 주계마깐아당작빌방추장받점일당얼냥누물상거상당영씩날걸누제시양싣타그걸랜장늘장콤런고주레영실제더댕문고늘마쌍마당작념미냥시쌩걸빨장마작문븐걸딸늘느꺼는상꺼납미상냥물당할양문겠랜원린올빨랜온당터대문대위계린세영냉줄소물
st_set3_collectorgs238_speakergs4113_13_7.wav,늘야떼 쩌주에뭐프마양건엮낭랜쓰할상추머추당는걸미물양물양랜당은미고래린마양꽁몰따몰위랜장마추당께디점몰는식싣랜느소답근둔턴정런주순그런상할미상랜머클당큰당물딸늘물당양줄레기댄우르쎄양풍러날근래꺼뭐몰랐뿌오별냥꺼싣떼싣답옷짐냥쎄살건지터몰터실지토추고물르양과.양세양교쌀냉납당땅소해나깐
st_set3_collectorgs238_speakergs4113_14_8.wav,예미추당양돌근할게날미러누디누당을식혀당게펜그납겁납줄물우싶작걸래늘맞런고미상늘캐해있캐문념야꺼제동런오제꺼마레돌월작푸음답맛별해맛인있월겠늘당따런댄미늘양기양고냥꺼레원레오냥올할잔큰레냥야레마레약들느당딴강될합있늘당강세양오원추물레문무걸렸짜나예
st_set3_collectorgs238_speakergs4113_15_6.wav,냥늘물꺼물양에양에당양은방당그어프냉누불일념떠방빠돌낭린디얹는타댄래배떠레꺼레디레동는동머할문근프늘장메쎄념았월래꺼작합를빨미늘물따리주당영런근물과리바둔줘똑밥싣놀줄지늘마제마제할펜로해영상물씩올놀할날키미납미납꺼받날꺼냉몰냉를운동문렇랜품깐엣소념상렇나스머
st_set3_collectorgs238_speakergs4113_16_8.wav,냥늘당작당헛 쳐문에계답프늘바맛겁려냥늘바물런물꺼은들고늘세물몰례냥뻔당영게빨원제댕마해은싣죠빨예미근래늘꺼싣기냥차당런비인레인저원저누짐을작위걸냥월위걸냥늘요런상늘인저상물로록뿌굿로늘가꺼차꺼할상너방물놨꺼할날키야르쓰정몰들문들암겠당집들위과렸랜기냥냉캐당양냉꽁념은무걸고렇장나고
st_set3_collectorgs238_speakergs4113_17_7.wav,늘물쳐 쳐당양계그돌걱의소댄미냥린레는꽁상그쌍따납돌엣돌댕엣겄엣작 물작밑위걸념늘나꺼양상양담랜걸딸늘장디콤런퍼실런실날고미누나몰오앗더위젼졌담책늘장시 안문방냥디둔런답따펜강마건중돌원말깐할상물있얹거뿌쌍납영를돌를돌상프물어생줄주줄랜짐염납엣렇나머
st_set3_collectorgs238_speakergs4113_18_7.wav,물쳐양향당양에납멩고냥몇따렵저딴비빨냥마댕쌍당작상냥나당작몰소런못미똑누살누약양계원뻔강날지옛터를뿌모얹그실날풀늘세씨싣그소못랜오늘콤런미누모갱모짓너약갈당양문념냉정집키영추방월망몇작런실키답론채늘터품집갱실줄월썬있문잡키추딸물추몇원냥장풍당워물디냉물몰걱런무걸도물마런
st_set3_collectorgs238_speakergs4113_19_7.wav,냥물 레 양에오냉마은어돌작지맛방지쫌추나맛고념상맞장맞양놀상줄주디작헛빨답향영옛냥작씩지세마몰양글소랜풀랜원쫌콤런피실런실런울미상냥나몸물쌍응상캐양나될몰로그중작런작소미소누믈을농꺼잉정른정누당른영당념세누세양상풍냉제당문레우랜미꼭원물칠양큰문키멈망차태영싣를위젼렸렇집
